customer_id,class,gender,start_date,end_date,is_deleted,price,mean,max,min,routine_flg,membership_period
HD882805,C03,M,2021-08-01,2022-05-31,1,6000,3.5,5,2,1,9
PL649133,C01,F,2021-08-01,,0,10500,6,8,3,1,20
PL594922,C03,F,2021-08-01,2022-05-31,1,6000,2,3,1,0,9
IK462603,C01,M,2021-08-01,,0,10500,5.75,9,2,1,20
GD283718,C01,F,2021-08-01,2022-05-31,1,10500,3,3,3,0,9
TS837650,C02,F,2021-08-01,,0,7500,6.33333333333333,8,4,1,20
IK619953,C01,M,2021-08-01,,0,10500,5.16666666666667,7,3,1,20
TS068663,C01,M,2021-08-01,,0,10500,5.83333333333333,8,2,1,20
HD338928,C01,M,2021-08-01,2022-06-30,1,10500,3,4,2,1,10
PL819882,C01,F,2021-08-01,,0,10500,6.5,9,3,1,20
PL329312,C01,M,2021-08-01,,0,10500,6.41666666666667,9,1,1,20
HI539181,C01,F,2021-08-01,,0,10500,6.08333333333333,9,2,1,20
GD615902,C01,F,2021-09-01,,0,10500,5.75,8,4,1,19
HD712372,C01,M,2021-09-01,,0,10500,6.08333333333333,10,4,1,19
AS453084,C02,F,2021-09-01,,0,7500,6.83333333333333,10,5,1,19
GD230222,C02,F,2021-09-01,,0,7500,6.33333333333333,10,4,1,19
IK795481,C01,M,2021-09-01,,0,10500,6.5,11,4,1,19
TS810881,C01,M,2021-09-01,,0,10500,6.91666666666667,10,4,1,19
AS554975,C01,M,2021-09-01,,0,10500,5.91666666666667,8,4,1,19
IK130766,C02,M,2021-09-01,,0,7500,6.75,11,4,1,19
IK159809,C03,F,2021-09-01,,0,6000,5.33333333333333,8,2,1,19
TS311478,C03,M,2021-09-01,,0,6000,6.25,9,4,1,19
GD979485,C01,M,2021-09-01,,0,10500,5.58333333333333,7,4,1,19
HD802058,C03,M,2021-09-01,,0,6000,5.66666666666667,8,5,1,19
TS877962,C02,F,2021-09-01,,0,7500,6.66666666666667,12,4,1,19
HI292858,C01,M,2021-09-01,,0,10500,5.83333333333333,9,3,1,19
PL012521,C01,F,2021-09-01,,0,10500,6.25,9,3,1,19
HI990013,C02,F,2021-09-01,,0,7500,6.33333333333333,10,4,1,19
HI515080,C03,M,2021-09-01,,0,6000,6.41666666666667,9,4,1,19
IK480015,C03,F,2021-09-01,,0,6000,6.83333333333333,9,4,1,19
HD096953,C01,M,2021-09-01,,0,10500,7,11,4,1,19
HD167407,C01,F,2021-09-01,,0,10500,6.5,8,4,1,19
OA449475,C01,M,2021-09-01,,0,10500,5.83333333333333,9,1,1,19
TS806267,C03,M,2021-09-01,,0,6000,6.25,9,3,1,19
HD456541,C03,M,2021-09-01,,0,6000,6.41666666666667,8,5,1,19
HD691675,C02,F,2021-09-01,,0,7500,6.25,8,4,1,19
IK574425,C01,M,2021-09-01,,0,10500,6.41666666666667,8,4,1,19
TS711304,C03,M,2021-09-01,,0,6000,6.91666666666667,10,5,1,19
HI602995,C03,F,2021-09-01,,0,6000,6.75,10,5,1,19
TS206784,C03,M,2021-09-01,,0,6000,5.83333333333333,8,2,1,19
GD870808,C01,F,2021-09-01,,0,10500,6.25,9,2,1,19
IK844882,C01,F,2021-09-01,,0,10500,7.58333333333333,10,5,1,19
OA380969,C03,M,2021-09-01,,0,6000,5.83333333333333,9,3,1,19
HD693609,C01,M,2021-09-01,,0,10500,6.25,10,4,1,19
IK923881,C03,M,2021-09-01,,0,6000,6.25,10,4,1,19
IK286995,C02,F,2021-09-01,,0,7500,6.5,11,3,1,19
GD262737,C03,M,2021-09-01,,0,6000,6.33333333333333,10,3,1,19
GD930782,C03,M,2021-09-01,,0,6000,6.16666666666667,8,4,1,19
TS875601,C03,M,2021-09-01,,0,6000,6.16666666666667,10,3,1,19
OA263631,C03,M,2021-09-01,,0,6000,5.33333333333333,8,3,1,19
TS492813,C03,M,2021-09-01,,0,6000,6,9,4,1,19
IK753356,C02,F,2021-09-01,,0,7500,5.75,8,4,1,19
HI635804,C01,F,2021-09-01,,0,10500,5.58333333333333,10,3,1,19
OA249823,C01,M,2021-09-01,,0,10500,6.33333333333333,9,4,1,19
TS009911,C01,M,2021-09-01,,0,10500,5.91666666666667,10,2,1,19
IK269914,C03,M,2021-09-01,,0,6000,5.75,7,4,1,19
AS547635,C01,M,2021-09-01,,0,10500,6.58333333333333,10,3,1,19
GD563129,C03,M,2021-09-01,,0,6000,6.33333333333333,11,3,1,19
TS246098,C03,M,2021-09-01,,0,6000,5.91666666666667,9,2,1,19
GD876521,C01,F,2021-09-01,,0,10500,5.91666666666667,9,2,1,19
AS706877,C03,M,2021-09-01,,0,6000,6.33333333333333,9,4,1,19
AS726272,C03,M,2021-09-01,,0,6000,6,9,3,1,19
HD321275,C03,M,2021-09-01,,0,6000,6.66666666666667,8,5,1,19
OA587066,C02,F,2021-09-01,,0,7500,5.5,8,3,1,19
TS068752,C01,F,2021-09-01,,0,10500,6,9,3,1,19
HD888412,C01,M,2021-09-01,,0,10500,6.58333333333333,9,3,1,19
HI631124,C01,F,2021-09-01,2023-03-31,1,10500,4.25,6,2,1,18
TS651115,C01,F,2021-09-01,2022-07-31,1,10500,2.75,5,1,1,10
AS671429,C03,M,2021-09-01,2022-07-31,1,6000,3.25,4,1,0,10
HD472114,C02,F,2021-09-01,2022-07-31,1,7500,2.75,3,2,0,10
AS377637,C01,M,2021-09-01,,0,10500,5.66666666666667,9,4,1,19
TS544093,C01,F,2021-09-01,2022-04-30,1,10500,2,2,2,0,7
PL928577,C01,M,2021-09-01,2022-04-30,1,10500,1,1,1,0,7
TS269350,C01,M,2021-09-01,2022-05-31,1,10500,4.5,6,3,0,8
HI477508,C03,F,2021-09-01,2022-04-30,1,6000,4,4,4,0,7
AS957024,C03,F,2021-09-01,2022-04-30,1,6000,4,4,4,0,7
HI100579,C01,M,2021-09-01,2022-04-30,1,10500,1,1,1,0,7
TS441989,C03,M,2021-09-01,2022-06-30,1,6000,3.33333333333333,4,2,0,9
HD471103,C01,F,2021-09-01,2023-02-28,1,10500,4,7,1,1,17
PL163921,C03,F,2021-09-01,2022-12-31,1,6000,3.33333333333333,6,1,1,15
TS989482,C01,M,2021-09-01,2023-02-28,1,10500,4.90909090909091,8,1,1,17
HI551380,C02,F,2021-09-01,2022-04-30,1,7500,5,5,5,0,7
GD640316,C03,F,2021-09-01,2022-05-31,1,6000,2,3,1,0,8
HI864224,C02,M,2021-09-01,2022-05-31,1,7500,2.5,3,2,0,8
IK077620,C01,M,2021-09-01,2022-05-31,1,10500,3,3,3,0,8
AS417696,C03,F,2021-09-01,2022-06-30,1,6000,2,4,1,0,9
HD541285,C01,M,2021-09-01,2022-06-30,1,10500,4,6,2,1,9
HD720343,C03,F,2021-09-01,2022-06-30,1,6000,3,4,1,0,9
PL191690,C01,M,2021-09-01,2022-06-30,1,10500,2.66666666666667,4,1,0,9
OA804659,C02,M,2021-09-01,2022-06-30,1,7500,3,4,2,0,9
OA003684,C02,M,2021-09-01,2022-06-30,1,7500,4,5,3,0,9
PL855950,C01,M,2021-09-01,2022-06-30,1,10500,4,5,2,1,9
AS543483,C03,M,2021-09-01,2022-06-30,1,6000,2.66666666666667,4,1,0,9
AS462883,C01,M,2021-09-01,2023-01-31,1,10500,4,6,1,1,16
TS042707,C02,F,2021-09-01,2022-07-31,1,7500,3,4,2,0,10
AS428439,C01,M,2021-09-01,2022-07-31,1,10500,3.5,5,2,1,10
GD573130,C03,F,2021-09-01,2022-05-31,1,6000,1,1,1,0,8
AS917021,C01,F,2021-09-01,2022-05-31,1,10500,2,3,1,0,8
AS931323,C03,M,2021-09-01,2022-05-31,1,6000,1.5,2,1,0,8
AS480037,C02,F,2021-09-01,2022-05-31,1,7500,1.5,2,1,0,8
GD964685,C03,M,2021-09-01,2023-02-28,1,6000,3.63636363636364,8,1,1,17
OA030640,C01,M,2021-09-01,2022-08-31,1,10500,2.2,3,2,0,11
GD382390,C02,F,2021-09-01,2023-01-31,1,7500,4.4,7,2,1,16
OA584488,C01,F,2021-09-01,2023-02-28,1,10500,4.36363636363636,7,2,1,17
HD124235,C01,M,2021-09-01,2022-11-30,1,10500,2.5,4,1,0,14
IK149763,C03,M,2021-09-01,,0,6000,5.25,8,2,1,19
GD065188,C01,M,2021-09-01,,0,10500,6.33333333333333,9,3,1,19
HI388967,C02,F,2021-09-01,,0,7500,4.75,10,1,1,19
OA795599,C03,M,2021-09-01,2023-02-28,1,6000,3.63636363636364,6,1,1,17
IK398825,C03,M,2021-09-01,,0,6000,7.83333333333333,11,5,1,19
PL113746,C01,M,2021-09-01,2022-09-30,1,10500,3.33333333333333,8,1,1,12
HI506119,C01,M,2021-09-01,2022-09-30,1,10500,3.5,5,2,1,12
PL920204,C01,M,2021-09-01,2022-09-30,1,10500,3,4,2,0,12
PL749842,C02,F,2021-09-01,2022-09-30,1,7500,3.5,5,2,1,12
TS966353,C02,F,2021-09-01,,0,7500,6,10,2,1,19
IK011787,C02,F,2021-09-01,2022-08-31,1,7500,1.8,4,1,0,11
IK727029,C03,M,2021-09-01,2022-09-30,1,6000,2.66666666666667,4,1,0,12
GD149816,C01,M,2021-09-01,2022-09-30,1,10500,3.33333333333333,7,1,0,12
GD155364,C03,M,2021-09-01,2022-09-30,1,6000,3.66666666666667,5,3,0,12
GD574697,C01,M,2021-09-01,2022-08-31,1,10500,2,3,1,0,11
TS560274,C02,F,2021-09-01,2022-08-31,1,7500,2.2,3,1,0,11
PL335953,C02,F,2021-09-01,2022-08-31,1,7500,2.6,4,1,1,11
PL987832,C03,F,2021-09-01,2022-08-31,1,6000,2.6,4,1,0,11
TS842808,C01,M,2021-09-01,2022-08-31,1,10500,3.8,5,2,0,11
PL435064,C01,F,2021-09-01,,0,10500,6.5,11,3,1,19
AS136184,C03,M,2021-09-01,,0,6000,6.08333333333333,9,2,1,19
IK750625,C03,M,2021-09-01,,0,6000,6.16666666666667,9,4,1,19
PL229628,C01,F,2021-10-01,2022-07-31,1,10500,3.75,5,2,1,9
OA955088,C03,M,2021-10-01,2022-08-31,1,6000,2.8,5,1,0,10
HD333544,C01,M,2021-10-01,2022-07-31,1,10500,3.25,6,1,1,9
HI168292,C03,M,2021-10-01,2022-07-31,1,6000,3.5,5,2,0,9
PL483945,C01,M,2021-10-01,2022-10-31,1,10500,3.42857142857143,5,1,1,12
PL907455,C02,F,2021-10-01,2022-10-31,1,7500,3.71428571428571,6,1,1,12
OA296415,C03,M,2021-10-01,2022-10-31,1,6000,3.42857142857143,5,1,0,12
GD462611,C02,F,2021-10-01,2022-10-31,1,7500,3.42857142857143,5,2,1,12
HI412057,C01,F,2021-10-01,2022-10-31,1,10500,2.28571428571429,4,1,0,12
HI755349,C02,F,2021-10-01,2022-08-31,1,7500,2.2,4,1,0,10
OA309867,C02,M,2021-10-01,,0,7500,6.58333333333333,9,4,1,18
AS588076,C03,M,2021-10-01,,0,6000,5.75,11,3,1,18
HD134433,C01,M,2021-10-01,2022-07-31,1,10500,3.5,5,1,0,9
IK783574,C03,M,2021-10-01,2022-07-31,1,6000,2.5,3,1,0,9
HI486531,C03,F,2021-10-01,,0,6000,6.5,9,3,1,18
HI061526,C03,M,2021-10-01,2022-07-31,1,6000,2.25,3,1,0,9
TS972175,C03,M,2021-10-01,,0,6000,6.16666666666667,9,3,1,18
AS157629,C03,F,2021-10-01,2022-08-31,1,6000,3.2,6,2,1,10
OA076062,C01,M,2021-10-01,,0,10500,6.58333333333333,10,4,1,18
HD478215,C02,F,2021-10-01,,0,7500,6.58333333333333,10,4,1,18
IK187041,C01,F,2021-10-01,,0,10500,5.91666666666667,8,2,1,18
HI349563,C01,F,2021-10-01,,0,10500,6.91666666666667,9,4,1,18
GD968549,C01,F,2021-10-01,2022-09-30,1,10500,3.33333333333333,4,2,1,11
IK514038,C03,M,2021-10-01,2022-09-30,1,6000,3.16666666666667,4,1,1,11
PL856333,C01,F,2021-10-01,,0,10500,5.66666666666667,8,4,1,18
HD691471,C01,M,2021-10-01,,0,10500,6.41666666666667,10,4,1,18
AS886138,C02,M,2021-10-01,,0,7500,6.66666666666667,10,4,1,18
AS963520,C03,M,2021-10-01,,0,6000,6.83333333333333,9,5,1,18
AS929382,C01,M,2021-10-01,2022-09-30,1,10500,1.83333333333333,4,1,0,11
GD728833,C01,M,2021-10-01,2022-07-31,1,10500,3,4,2,0,9
TS634630,C01,M,2021-10-01,2022-08-31,1,10500,1.8,3,1,0,10
AS237205,C01,M,2021-10-01,,0,10500,6.41666666666667,9,3,1,18
OA182166,C01,F,2021-10-01,,0,10500,5.91666666666667,9,1,1,18
TS784450,C03,F,2021-10-01,,0,6000,6.58333333333333,9,4,1,18
PL499733,C02,F,2021-10-01,,0,7500,6.16666666666667,11,3,1,18
OA241695,C03,M,2021-10-01,,0,6000,6.41666666666667,9,4,1,18
PL374717,C01,M,2021-10-01,,0,10500,6.25,10,3,1,18
HD759692,C03,F,2021-10-01,,0,6000,7,8,5,1,18
GD110372,C03,F,2021-10-01,,0,6000,6.5,9,4,1,18
HD988129,C03,M,2021-10-01,,0,6000,6.08333333333333,8,4,1,18
TS615394,C01,M,2021-10-01,,0,10500,6.66666666666667,9,4,1,18
TS428494,C02,F,2021-10-01,,0,7500,6.58333333333333,10,3,1,18
AS699883,C01,M,2021-10-01,,0,10500,6.5,9,4,1,18
OA764380,C03,M,2021-10-01,,0,6000,6.41666666666667,12,4,1,18
TS439348,C01,F,2021-10-01,,0,10500,6,7,2,1,18
HI263602,C02,F,2021-10-01,,0,7500,5.91666666666667,9,3,1,18
OA538627,C01,F,2021-10-01,,0,10500,6.25,9,3,1,18
OA297910,C02,F,2021-10-01,,0,7500,7.33333333333333,10,4,1,18
OA144483,C03,M,2021-10-01,,0,6000,5.25,8,2,1,18
HD722558,C01,M,2021-10-01,,0,10500,6.75,11,5,1,18
HI893036,C01,M,2021-10-01,,0,10500,6.5,11,4,1,18
PL572723,C03,M,2021-10-01,,0,6000,6.16666666666667,10,3,1,18
OA358651,C01,F,2021-10-01,,0,10500,5.83333333333333,9,2,1,18
OA375793,C01,M,2021-10-01,,0,10500,6.75,9,4,1,18
AS632327,C02,F,2021-10-01,,0,7500,6.33333333333333,8,4,1,18
AS019860,C03,F,2021-10-01,,0,6000,6.08333333333333,9,4,1,18
GD198467,C01,M,2021-10-01,,0,10500,6.08333333333333,8,3,1,18
IK822921,C01,F,2021-10-01,,0,10500,6.41666666666667,11,3,1,18
IK671472,C03,F,2021-10-01,,0,6000,6.41666666666667,10,3,1,18
HD369528,C01,M,2021-10-01,,0,10500,6.08333333333333,8,4,1,18
HD333051,C01,M,2021-10-01,,0,10500,6.08333333333333,9,3,1,18
IK601294,C02,F,2021-10-01,2022-06-30,1,7500,3.66666666666667,5,2,0,8
TS722134,C01,M,2021-10-01,2022-06-30,1,10500,4,4,4,1,8
HD294856,C03,M,2021-10-01,2022-06-30,1,6000,2.66666666666667,5,1,0,8
OA652642,C02,F,2021-10-01,2022-06-30,1,7500,4,6,2,1,8
HD649306,C01,M,2021-10-01,2022-06-30,1,10500,2.33333333333333,3,2,0,8
OA805868,C02,F,2021-10-01,,0,7500,6.5,10,5,1,18
HI981240,C02,F,2021-10-01,,0,7500,6.91666666666667,10,5,1,18
AS997107,C01,M,2021-10-01,,0,10500,5.91666666666667,9,2,1,18
GD139130,C02,F,2021-10-01,,0,7500,7.08333333333333,9,4,1,18
PL597901,C02,F,2021-10-01,2022-05-31,1,7500,4.5,6,3,1,7
IK641037,C02,F,2021-10-01,2022-05-31,1,7500,2,2,2,0,7
GD080608,C03,F,2021-10-01,,0,6000,6.16666666666667,9,3,1,18
OA666190,C02,F,2021-10-01,2022-05-31,1,7500,3.5,4,3,0,7
PL366184,C03,M,2021-10-01,2022-05-31,1,6000,2.5,4,1,0,7
HI889198,C02,F,2021-10-01,,0,7500,6.33333333333333,9,3,1,18
IK102382,C01,M,2021-10-01,,0,10500,6.41666666666667,10,2,1,18
IK699513,C01,M,2021-10-01,,0,10500,6.33333333333333,11,3,1,18
HI321252,C01,M,2021-10-01,,0,10500,6.66666666666667,9,5,1,18
GD881679,C03,M,2021-10-01,2022-04-30,1,6000,2,2,2,0,6
GD600460,C03,M,2021-10-01,2022-04-30,1,6000,1,1,1,0,6
TS018265,C01,M,2021-10-01,2022-04-30,1,10500,2,2,2,0,6
HI142725,C01,M,2021-10-01,2022-04-30,1,10500,2,2,2,0,6
HD561337,C01,M,2021-10-01,2022-04-30,1,10500,2,2,2,0,6
PL989164,C03,F,2021-10-01,2022-04-30,1,6000,2,2,2,0,6
OA948852,C01,F,2021-10-01,2022-05-31,1,10500,3,4,2,1,7
OA545330,C01,M,2021-10-01,,0,10500,6.16666666666667,11,2,1,18
IK133578,C03,F,2021-10-01,2022-06-30,1,6000,2.66666666666667,3,2,0,8
HI886725,C02,F,2021-10-01,,0,7500,6.16666666666667,9,3,1,18
HD725527,C01,M,2021-10-01,2023-01-31,1,10500,3.8,7,1,1,15
GD946202,C02,F,2021-10-01,2023-02-28,1,7500,4.18181818181818,7,3,1,16
GD844529,C02,F,2021-10-01,2023-01-31,1,7500,4.1,8,1,1,15
HD727632,C01,M,2021-10-01,,0,10500,6.58333333333333,9,4,1,18
PL356645,C02,F,2021-10-01,2023-01-31,1,7500,3.6,6,1,1,15
PL214225,C02,F,2021-10-01,,0,7500,6.66666666666667,9,1,1,18
HI394229,C02,F,2021-10-01,2023-02-28,1,7500,4.18181818181818,6,2,1,16
AS873051,C03,F,2021-10-01,2022-12-31,1,6000,4.22222222222222,6,2,1,14
HD314081,C03,F,2021-10-01,,0,6000,7.33333333333333,10,5,1,18
TS019328,C01,F,2021-11-01,2023-02-28,1,10500,3.72727272727273,7,1,1,15
TS932607,C03,M,2021-11-01,2022-06-30,1,6000,3.33333333333333,5,2,0,7
HI442697,C01,M,2021-11-01,,0,10500,6.58333333333333,10,4,1,17
HD012845,C02,F,2021-11-01,2022-09-30,1,7500,3,5,2,0,10
AS169823,C01,M,2021-11-01,2022-06-30,1,10500,3,4,2,1,7
GD868574,C03,M,2021-11-01,2022-08-31,1,6000,2.4,3,1,0,9
OA039044,C01,F,2021-11-01,2022-09-30,1,10500,3,4,2,0,10
OA571994,C01,F,2021-11-01,2022-06-30,1,10500,1.66666666666667,3,1,0,7
IK823588,C01,F,2021-11-01,2023-03-31,1,10500,4.16666666666667,7,1,1,16
GD434239,C03,M,2021-11-01,2022-06-30,1,6000,3.33333333333333,4,3,0,7
GD536257,C03,M,2021-11-01,2022-06-30,1,6000,2.33333333333333,4,1,0,7
TS468480,C03,M,2021-11-01,2022-07-31,1,6000,2.75,4,2,0,8
OA041099,C02,F,2021-11-01,2022-07-31,1,7500,2.5,3,2,0,8
PL297992,C01,M,2021-11-01,2022-07-31,1,10500,3.25,5,2,0,8
GD574177,C01,M,2021-11-01,,0,10500,6.33333333333333,9,4,1,17
GD614242,C01,M,2021-11-01,2022-07-31,1,10500,3.75,6,1,0,8
HI964680,C01,F,2021-11-01,,0,10500,5.91666666666667,8,4,1,17
PL573375,C03,M,2021-11-01,,0,6000,7.16666666666667,10,5,1,17
TS243124,C01,M,2021-11-01,2022-07-31,1,10500,2,3,1,0,8
AS512827,C01,M,2021-11-01,2022-07-31,1,10500,2.75,4,1,0,8
IK254439,C03,M,2021-11-01,,0,6000,6,9,3,1,17
GD672003,C02,F,2021-11-01,,0,7500,5.16666666666667,7,2,1,17
HD079011,C01,F,2021-11-01,2023-02-28,1,10500,4.63636363636364,6,1,1,15
GD671138,C03,M,2021-11-01,2022-08-31,1,6000,2.2,4,1,0,9
GD585679,C02,F,2021-11-01,,0,7500,6.33333333333333,8,3,1,17
IK061665,C01,M,2021-11-01,,0,10500,7.66666666666667,12,5,1,17
TS600511,C01,M,2021-11-01,,0,10500,7,9,4,1,17
GD341063,C01,M,2021-11-01,,0,10500,7.33333333333333,9,4,1,17
GD366297,C01,M,2021-11-01,,0,10500,7.08333333333333,10,5,1,17
OA570624,C01,M,2021-11-01,,0,10500,7.33333333333333,10,3,1,17
PL865678,C01,M,2021-11-01,,0,10500,6.91666666666667,10,5,1,17
HD765436,C02,F,2021-11-01,,0,7500,7.08333333333333,9,5,1,17
AS636570,C01,M,2021-11-01,,0,10500,6.25,9,3,1,17
IK633711,C03,F,2021-11-01,,0,6000,6,10,4,1,17
OA316605,C01,M,2021-11-01,,0,10500,6.25,9,4,1,17
OA510985,C01,M,2021-11-01,,0,10500,6.66666666666667,8,5,1,17
AS649439,C03,M,2021-11-01,,0,6000,6,10,4,1,17
HI969539,C01,M,2021-11-01,,0,10500,6.83333333333333,11,4,1,17
PL843204,C02,F,2021-11-01,,0,7500,5.75,9,3,1,17
TS277035,C01,M,2021-11-01,,0,10500,6.58333333333333,9,3,1,17
TS794667,C01,M,2021-11-01,2023-02-28,1,10500,4.18181818181818,7,1,1,15
OA214272,C02,F,2021-11-01,,0,7500,6.83333333333333,10,4,1,17
HI728754,C03,M,2021-11-01,,0,6000,5.83333333333333,8,4,1,17
IK379208,C02,F,2021-11-01,,0,7500,6.58333333333333,9,3,1,17
TS760331,C03,M,2021-11-01,2022-08-31,1,6000,3.4,6,1,1,9
OA104710,C01,M,2021-11-01,,0,10500,6.83333333333333,11,4,1,17
IK146888,C03,M,2021-11-01,2022-08-31,1,6000,2,4,1,1,9
HD807553,C01,F,2021-11-01,2022-08-31,1,10500,3,4,1,0,9
AS070625,C02,F,2021-11-01,,0,7500,6,9,3,1,17
TS554434,C03,M,2021-11-01,2023-01-31,1,6000,4.3,8,1,1,14
TS871110,C03,M,2021-11-01,,0,6000,6.91666666666667,9,4,1,17
PL340906,C01,M,2021-11-01,2022-08-31,1,10500,1.8,3,1,0,9
TS365322,C01,F,2021-11-01,,0,10500,6.5,9,4,1,17
HD822984,C01,F,2021-11-01,2023-02-28,1,10500,4.45454545454545,8,2,1,15
HD623640,C02,M,2021-11-01,,0,7500,6.58333333333333,9,4,1,17
PL042341,C03,M,2021-11-01,,0,6000,5.83333333333333,9,1,1,17
AS548544,C01,F,2021-11-01,,0,10500,6.08333333333333,9,2,1,17
HI088281,C02,F,2021-11-01,,0,7500,6.08333333333333,8,3,1,17
PL857529,C03,M,2021-11-01,,0,6000,6.66666666666667,10,4,1,17
HD156305,C02,F,2021-11-01,,0,7500,7.33333333333333,10,6,1,17
GD172092,C02,F,2021-11-01,,0,7500,6.25,9,1,1,17
AS412668,C01,F,2021-11-01,,0,10500,7,10,4,1,17
TS012757,C03,F,2021-11-01,,0,6000,6.83333333333333,10,5,1,17
PL558375,C02,F,2021-11-01,,0,7500,6.25,9,5,1,17
HI878806,C01,M,2021-11-01,,0,10500,6.58333333333333,9,5,1,17
HD321813,C02,F,2021-11-01,2022-11-30,1,7500,3.625,9,1,1,12
OA406772,C02,M,2021-11-01,2022-11-30,1,7500,4.125,7,3,1,12
OA052852,C02,M,2021-11-01,2022-11-30,1,7500,4.125,7,3,1,12
HI637811,C02,F,2021-11-01,,0,7500,6.33333333333333,10,1,1,17
PL430333,C01,M,2021-11-01,,0,10500,6.08333333333333,8,5,1,17
HI107999,C01,M,2021-11-01,,0,10500,6.5,10,3,1,17
GD701512,C01,M,2021-11-01,2022-11-30,1,10500,3.75,6,2,1,12
TS682265,C03,M,2021-11-01,,0,6000,7,9,4,1,17
TS758130,C02,F,2021-11-01,2022-05-31,1,7500,2,3,1,0,6
HI373091,C02,F,2021-11-01,2022-05-31,1,7500,3.5,4,3,0,6
HD055792,C01,M,2021-11-01,,0,10500,5.75,9,3,1,17
HI664739,C01,M,2021-11-01,,0,10500,6.16666666666667,9,3,1,17
GD332587,C02,F,2021-11-01,2022-05-31,1,7500,1,1,1,0,6
HD801142,C01,M,2021-11-01,2022-05-31,1,10500,2,2,2,0,6
PL221756,C03,M,2021-11-01,2023-03-31,1,6000,4.16666666666667,7,1,1,16
HI501312,C02,M,2021-11-01,2022-05-31,1,7500,3.5,4,3,1,6
OA697065,C02,F,2021-11-01,2022-05-31,1,7500,1.5,2,1,0,6
TS493191,C03,F,2021-11-01,,0,6000,6.75,9,4,1,17
TS132003,C02,F,2021-11-01,,0,7500,6.08333333333333,9,1,1,17
HD245568,C02,F,2021-11-01,,0,7500,7.16666666666667,11,4,1,17
HD768386,C03,M,2021-11-01,2022-11-30,1,6000,3.5,6,1,1,12
TS093380,C01,F,2021-11-01,,0,10500,6.58333333333333,10,3,1,17
GD788422,C03,M,2021-11-01,,0,6000,5.91666666666667,9,3,1,17
PL023132,C01,M,2021-11-01,,0,10500,5.83333333333333,8,3,1,17
TS919144,C03,M,2021-11-01,2022-10-31,1,6000,2.71428571428571,4,1,1,11
AS390441,C03,M,2021-11-01,,0,6000,5.58333333333333,9,2,1,17
TS731637,C02,M,2021-11-01,,0,7500,6.83333333333333,10,3,1,17
IK689396,C02,F,2021-11-01,2022-04-30,1,7500,2,2,2,0,5
IK151065,C03,M,2021-11-01,2022-04-30,1,6000,2,2,2,0,5
AS928923,C03,F,2021-11-01,2022-10-31,1,6000,3.28571428571429,5,2,0,11
HD537011,C03,F,2021-11-01,,0,6000,6,9,3,1,17
HI273985,C03,M,2021-11-01,,0,6000,5.75,9,2,1,17
HI501814,C01,F,2021-11-01,2023-02-28,1,10500,4.09090909090909,6,1,1,15
OA820321,C03,M,2021-11-01,2022-04-30,1,6000,2,2,2,0,5
PL166709,C02,F,2021-11-01,,0,7500,5.83333333333333,8,3,1,17
AS995937,C02,M,2021-11-01,,0,7500,6.83333333333333,9,4,1,17
PL866469,C03,M,2021-11-01,,0,6000,6.75,10,3,1,17
OA021894,C03,M,2021-11-01,2022-04-30,1,6000,3,3,3,0,5
TS642752,C02,F,2021-11-01,2023-02-28,1,7500,4,10,1,1,15
AS073168,C01,M,2021-11-01,,0,10500,6.08333333333333,8,3,1,17
OA212271,C01,F,2021-11-01,,0,10500,7,9,5,1,17
HD666936,C01,M,2021-11-01,,0,10500,6.33333333333333,11,2,1,17
PL004477,C01,F,2021-11-01,2022-04-30,1,10500,1,1,1,0,5
IK524314,C01,M,2021-12-01,2022-05-31,1,10500,2.5,4,1,0,5
TS218627,C02,F,2021-12-01,2022-07-31,1,7500,3,4,2,0,7
GD401728,C01,M,2021-12-01,,0,10500,6.66666666666667,10,4,1,16
PL147335,C03,M,2021-12-01,,0,6000,6.58333333333333,10,3,1,16
IK142972,C01,F,2021-12-01,,0,10500,7.16666666666667,9,4,1,16
HD822643,C01,F,2021-12-01,2022-07-31,1,10500,3,4,2,1,7
PL952460,C01,F,2021-12-01,2022-07-31,1,10500,4,6,2,1,7
PL828083,C03,M,2021-12-01,,0,6000,6.25,11,3,1,16
HD640143,C01,M,2021-12-01,,0,10500,7.33333333333333,11,4,1,16
IK094736,C02,F,2021-12-01,2022-07-31,1,7500,3,5,2,0,7
TS409844,C02,F,2021-12-01,,0,7500,7.08333333333333,9,5,1,16
TS277529,C03,M,2021-12-01,2022-07-31,1,6000,2.75,5,1,0,7
PL258167,C02,F,2021-12-01,2022-05-31,1,7500,1,1,1,0,5
HI525146,C03,M,2021-12-01,2022-07-31,1,6000,3,6,1,1,7
OA535401,C02,F,2021-12-01,,0,7500,6.66666666666667,10,1,1,16
IK236489,C01,F,2021-12-01,,0,10500,6.83333333333333,9,5,1,16
TS025348,C02,F,2021-12-01,2022-05-31,1,7500,2,3,1,0,5
AS351574,C02,M,2021-12-01,2022-07-31,1,7500,3.25,6,1,0,7
PL303162,C02,F,2021-12-01,,0,7500,7.08333333333333,10,3,1,16
AS846781,C03,M,2021-12-01,2022-07-31,1,6000,3.5,5,1,1,7
OA427655,C02,F,2021-12-01,,0,7500,6.66666666666667,9,4,1,16
OA855863,C01,M,2021-12-01,,0,10500,6.5,9,2,1,16
